Id,WnvPresent
383,0.0003206802632852367
384,0.00026377926216579294
385,0.00033550818743080117
386,0.00033550818743080117
387,0.00028609585788793966
388,0.00028609585788793966
389,0.00028609585788793966
390,0.00028609585788793966
391,0.00033550818743080117
392,0.00028609585788793966
481,0.0011798969518299308
482,0.0011798969518299308
483,0.0009131074091799635
484,0.0009131074091799635
485,0.0009131074091799635
486,0.0009131074091799635
487,0.0011798969518299308
488,0.0009131074091799635
513,0.0012021156583000676
514,0.0012021156583000676
515,0.0008856338974146854
516,0.0008856338974146854
517,0.0008856338974146854
518,0.0008856338974146854
519,0.0012021156583000676
520,0.0008856338974146854
537,0.0002795605864461113
538,0.0002795605864461113
539,0.0002163043345906626
540,0.0002163043345906626
541,0.0002163043345906626
542,0.0002163043345906626
543,0.0002795605864461113
544,0.0002163043345906626
929,0.0007902531916789382
930,0.0007902531916789382
931,0.0007407434585910438
932,0.0007407434585910438
933,0.0007407434585910438
934,0.0007407434585910438
935,0.0007902531916789382
936,0.0007407434585910438
937,0.00425624213100067
938,0.00425624213100067
939,0.0019824562656681165
940,0.0019824562656681165
941,0.0019824562656681165
942,0.0019824562656681165
943,0.00425624213100067
944,0.0019824562656681165
945,0.007406119948722248
946,0.007406119948722248
947,0.005008666398403827
948,0.005008666398403827
949,0.005008666398403827
950,0.005008666398403827
951,0.007406119948722248
952,0.005008666398403827
1033,0.0017220185900488957
1034,0.0017220185900488957
1035,0.001067151301135342
1036,0.001067151301135342
1037,0.001067151301135342
1038,0.001067151301135342
1039,0.0017220185900488957
1040,0.001067151301135342
1121,0.0020985824386201253
1122,0.0020985824386201253
1123,0.0016244043815156245
1124,0.0016244043815156245
1125,0.0016244043815156245
1126,0.0016244043815156245
1127,0.0020985824386201253
1128,0.0016244043815156245
1129,0.0011335069086298145
1130,0.0011335069086298145
1131,0.0008771975261637135
1132,0.0008771975261637135
1133,0.0008771975261637135
1134,0.0008771975261637135
1135,0.0011335069086298145
1136,0.0008771975261637135
1137,0.0004516454262856678
1138,0.0004516454262856678
1139,0.00029740610881357534
1140,0.00029740610881357534
1141,0.00029740610881357534
1142,0.00029740610881357534
1143,0.0004516454262856678
1144,0.00029740610881357534
1161,0.00017148187261507774
1162,0.00017148187261507774
1163,0.00014622316167184156
1164,0.00014622316167184156
1165,0.00014622316167184156
1166,0.00014622316167184156
1167,0.00017148187261507774
1168,0.00014622316167184156
25,0.0005976420274007759
26,0.0005976420274007759
27,0.0004779825298863174
28,0.0004779825298863174
29,0.0004779825298863174
30,0.0004779825298863174
31,0.0005976420274007759
32,0.0004779825298863174
33,0.00023567667139750195
34,0.00023567667139750195
35,0.0001884759742464338
36,0.0001884759742464338
37,0.0001884759742464338
38,0.0001884759742464338
39,0.00023567667139750195
40,0.0001884759742464338
41,0.0007524236430140733
42,0.0007524236430140733
43,0.0006017925320905089
44,0.0006017925320905089
45,0.0006017925320905089
46,0.0006017925320905089
47,0.0007524236430140733
48,0.0006017925320905089
49,0.0004230385199110676
50,0.0004230385199110676
51,0.0003383261883381637
52,0.0003383261883381637
53,0.0003383261883381637
54,0.0003383261883381637
55,0.0004230385199110676
56,0.0003383261883381637
57,0.00044230973599182054
58,0.00044230973599182054
59,0.0003453399950848916
60,0.0003453399950848916
61,0.0003453399950848916
62,0.0003453399950848916
63,0.00044230973599182054
64,0.0003453399950848916
65,0.0006021466674748403
66,0.0006021466674748403
67,0.00048158568846800735
68,0.00048158568846800735
69,0.00048158568846800735
70,0.00048158568846800735
71,0.0006021466674748403
72,0.00048158568846800735
73,0.002020895328286745
74,0.002020895328286745
75,0.0014878001371818092
76,0.0014878001371818092
77,0.0014878001371818092
78,0.0014878001371818092
79,0.002020895328286745
80,0.0014878001371818092
81,0.0007524236430140733
82,0.0007524236430140733
83,0.0006017925320905089
84,0.0006017925320905089
85,0.0006017925320905089
86,0.0006017925320905089
87,0.0007524236430140733
88,0.0006017925320905089
89,0.005893984482075555
90,0.005893984482075555
91,0.004415375891546575
92,0.004415375891546575
93,0.004415375891546575
94,0.004415375891546575
95,0.005893984482075555
96,0.004415375891546575
97,0.001685809735190242
98,0.001685809735190242
99,0.0012615553095960564
100,0.0012615553095960564
101,0.0012615553095960564
102,0.0012615553095960564
103,0.001685809735190242
104,0.0012615553095960564
105,0.0003143568158366392
106,0.0003143568158366392
107,0.0002561401205843374
108,0.0002561401205843374
109,0.0002561401205843374
110,0.0002561401205843374
111,0.0003143568158366392
112,0.0002561401205843374
121,0.00010772183074965094
122,0.00010772183074965094
123,7.668914429147557e-05
124,7.668914429147557e-05
125,7.668914429147557e-05
126,7.668914429147557e-05
127,0.00010772183074965094
128,7.668914429147557e-05
129,0.00038657475090789645
130,0.00038657475090789645
131,0.00028585918455997127
132,0.00028585918455997127
133,0.00028585918455997127
134,0.00028585918455997127
135,0.00038657475090789645
136,0.00028585918455997127
137,0.0009710404754971745
138,0.0009710404754971745
139,0.000736208374041189
140,0.000736208374041189
141,0.000736208374041189
142,0.000736208374041189
143,0.0009710404754971745
144,0.000736208374041189
169,0.0003473422676595764
170,0.0003473422676595764
171,0.00027118706369535416
172,0.00027118706369535416
173,0.00027118706369535416
174,0.00027118706369535416
175,0.0003473422676595764
176,0.00027118706369535416
185,0.0006044377239555238
186,0.0006044377239555238
187,0.0005626614193220171
188,0.0005626614193220171
189,0.0005626614193220171
190,0.0005626614193220171
191,0.0006044377239555238
192,0.0005626614193220171
193,0.0006390240161202131
194,0.0006390240161202131
195,0.0005368733940046861
196,0.0005368733940046861
197,0.0005368733940046861
198,0.0005368733940046861
199,0.0006390240161202131
200,0.0005368733940046861
201,0.0005119672720096021
202,0.0005119672720096021
203,0.0003997322737168208
204,0.0003997322737168208
205,0.0003997322737168208
206,0.0003997322737168208
207,0.0005119672720096021
208,0.0003997322737168208
209,0.0017914689504871003
210,0.0017914689504871003
211,0.0014466623225919556
212,0.0014466623225919556
213,0.0014466623225919556
214,0.0014466623225919556
215,0.0017914689504871003
216,0.0014466623225919556
217,0.0009148957598679735
218,0.0009148957598679735
219,0.0007317624362407142
220,0.0007317624362407142
221,0.0007317624362407142
222,0.0007317624362407142
223,0.0009148957598679735
224,0.0007317624362407142
225,0.00045633491424488203
226,0.00045633491424488203
227,0.0003649575031959086
228,0.0003649575031959086
229,0.0003649575031959086
230,0.0003649575031959086
231,0.00045633491424488203
232,0.0003649575031959086
233,0.0018373112109861425
234,0.0018373112109861425
235,0.0011326377516865666
236,0.0011326377516865666
237,0.0011326377516865666
238,0.0011326377516865666
239,0.0018373112109861425
240,0.0011326377516865666
241,0.00028441627240275493
242,0.00028441627240275493
243,0.00022092677122567854
244,0.00022092677122567854
245,0.00022092677122567854
246,0.00022092677122567854
247,0.00028441627240275493
248,0.00022092677122567854
257,0.0003447104408177414
258,0.0003447104408177414
259,0.0002895934231693118
260,0.0002895934231693118
261,0.0002895934231693118
262,0.0002895934231693118
263,0.0003447104408177414
264,0.0002895934231693118
265,0.00024223406313986405
266,0.00024223406313986405
267,0.00019866611689925513
268,0.00019866611689925513
269,0.00019866611689925513
270,0.00019866611689925513
271,0.00024223406313986405
272,0.00019866611689925513
273,0.0004853841658346136
274,0.0004853841658346136
275,0.00037897458601792404
276,0.00037897458601792404
277,0.00037897458601792404
278,0.00037897458601792404
279,0.0004853841658346136
280,0.00037897458601792404
281,0.00011777307803508919
282,0.00011777307803508919
283,0.00010379971780792145
284,0.00010379971780792145
285,0.00010379971780792145
286,0.00010379971780792145
287,0.00011777307803508919
288,0.00010379971780792145
289,0.0001027853007440304
290,0.0001027853007440304
291,8.843835827546878e-05
292,8.843835827546878e-05
293,8.843835827546878e-05
294,8.843835827546878e-05
295,0.0001027853007440304
296,8.843835827546878e-05
297,0.0004778729109547483
298,0.0004778729109547483
299,0.00029920773787743587
300,0.00029920773787743587
301,0.00029920773787743587
302,0.00029920773787743587
303,0.0004778729109547483
304,0.00029920773787743587
305,0.00044146216777926064
306,0.00044146216777926064
307,0.00035306185311939723
308,0.00035306185311939723
309,0.00035306185311939723
310,0.00035306185311939723
311,0.00044146216777926064
312,0.00035306185311939723
313,0.0007072605487351052
314,0.0007072605487351052
315,0.0005230393939190105
316,0.0005230393939190105
317,0.0005230393939190105
318,0.0005230393939190105
319,0.0007072605487351052
320,0.0005230393939190105
321,0.0026949838998931827
322,0.0026949838998931827
323,0.0011575366474436861
324,0.0011575366474436861
325,0.0011575366474436861
326,0.0011575366474436861
327,0.0026949838998931827
328,0.0011575366474436861
329,0.0007124395430037036
330,0.0007124395430037036
331,0.0005285443513639091
332,0.0005285443513639091
333,0.0005285443513639091
334,0.0005285443513639091
335,0.0007124395430037036
336,0.0005285443513639091
337,0.0007971546621075952
338,0.0007971546621075952
339,0.0006224389648440111
340,0.0006224389648440111
341,0.0006224389648440111
342,0.0006224389648440111
343,0.0007971546621075952
344,0.0006224389648440111
345,0.0004955221324355517
346,0.0004955221324355517
347,0.00040641659807987956
348,0.00040641659807987956
349,0.00040641659807987956
350,0.00040641659807987956
351,0.0004955221324355517
352,0.00040641659807987956
353,0.0006315625729837267
354,0.0006315625729837267
355,0.0005180067204925691
356,0.0005180067204925691
357,0.0005180067204925691
358,0.0005180067204925691
359,0.0006315625729837267
360,0.0005180067204925691
393,0.000383479015084064
394,0.000383479015084064
395,0.00030668593799505165
396,0.00030668593799505165
397,0.00030668593799505165
398,0.00030668593799505165
399,0.000383479015084064
400,0.00030668593799505165
401,0.0005092226807237894
402,0.0005092226807237894
403,0.00035810995883613577
404,0.00035810995883613577
405,0.00035810995883613577
406,0.00035810995883613577
407,0.0005092226807237894
408,0.00035810995883613577
409,0.00034774695358209633
410,0.00034774695358209633
411,0.0002781073619073524
412,0.0002781073619073524
413,0.0002781073619073524
414,0.0002781073619073524
415,0.00034774695358209633
416,0.0002781073619073524
417,0.0002881082281064845
418,0.0002881082281064845
419,0.00023040909824052698
420,0.00023040909824052698
421,0.00023040909824052698
422,0.00023040909824052698
423,0.0002881082281064845
424,0.00023040909824052698
425,0.00040914891656958815
426,0.00040914891656958815
427,0.0003272170304054319
428,0.0003272170304054319
429,0.0003272170304054319
430,0.0003272170304054319
431,0.00040914891656958815
432,0.0003272170304054319
433,0.0003260035440706946
434,0.0003260035440706946
435,0.00026071713860969565
436,0.00026071713860969565
437,0.00026071713860969565
438,0.00026071713860969565
439,0.0003260035440706946
440,0.00026071713860969565
441,0.0017914689504871003
442,0.0017914689504871003
443,0.0014466623225919556
444,0.0014466623225919556
445,0.0014466623225919556
446,0.0014466623225919556
447,0.0017914689504871003
448,0.0014466623225919556
449,0.0002981946282823477
450,0.0002981946282823477
451,0.000257354125781172
452,0.000257354125781172
453,0.000257354125781172
454,0.000257354125781172
455,0.0002981946282823477
456,0.000257354125781172
457,0.001157678290272841
458,0.001157678290272841
459,0.0008856059967266114
460,0.0008856059967266114
461,0.0008856059967266114
462,0.0008856059967266114
463,0.001157678290272841
464,0.0008856059967266114
465,0.00029024736565320546
466,0.00029024736565320546
467,0.00022660744895479845
468,0.00022660744895479845
469,0.00022660744895479845
470,0.00022660744895479845
471,0.00029024736565320546
472,0.00022660744895479845
473,0.0008435095743451273
474,0.0008435095743451273
475,0.0006552969441060688
476,0.0006552969441060688
477,0.0006552969441060688
478,0.0006552969441060688
479,0.0008435095743451273
480,0.0006552969441060688
489,0.00013380281958495693
490,0.00013380281958495693
491,9.629212302217133e-05
492,9.629212302217133e-05
493,9.629212302217133e-05
494,9.629212302217133e-05
495,0.00013380281958495693
496,9.629212302217133e-05
497,0.0008491564891635198
498,0.0008491564891635198
499,0.0005398987194416508
500,0.0005398987194416508
501,0.0005398987194416508
502,0.0005398987194416508
503,0.0008491564891635198
504,0.0005398987194416508
505,0.002151314693731312
506,0.002151314693731312
507,0.0016037408179149894
508,0.0016037408179149894
509,0.0016037408179149894
510,0.0016037408179149894
511,0.002151314693731312
512,0.0016037408179149894
521,0.001724088376158884
522,0.001724088376158884
523,0.0010161618283674552
524,0.0010161618283674552
525,0.0010161618283674552
526,0.0010161618283674552
527,0.001724088376158884
528,0.0010161618283674552
529,0.0019558489932592587
530,0.0019558489932592587
531,0.0015198171536658963
532,0.0015198171536658963
533,0.0015198171536658963
534,0.0015198171536658963
535,0.0019558489932592587
536,0.0015198171536658963
545,0.0003320933839697972
546,0.0003320933839697972
547,0.00026558773369913076
548,0.00026558773369913076
549,0.00026558773369913076
550,0.00026558773369913076
551,0.0003320933839697972
552,0.00026558773369913076
553,0.0020795563157738114
554,0.0020795563157738114
555,0.001531010588784607
556,0.001531010588784607
557,0.001531010588784607
558,0.001531010588784607
559,0.0020795563157738114
560,0.001531010588784607
561,0.00016997074318163077
562,0.00016997074318163077
563,0.00013202524453524047
564,0.00013202524453524047
565,0.00013202524453524047
566,0.00013202524453524047
567,0.00016997074318163077
568,0.00013202524453524047
569,0.0003587373068927161
570,0.0003587373068927161
571,0.0002868974254619689
572,0.0002868974254619689
573,0.0002868974254619689
574,0.0002868974254619689
575,0.0003587373068927161
576,0.0002868974254619689
577,0.00045338426535512295
578,0.00045338426535512295
579,0.0003808976118690777
580,0.0003808976118690777
581,0.0003808976118690777
582,0.0003808976118690777
583,0.00045338426535512295
584,0.0003808976118690777
585,0.0005403766565689158
586,0.0005403766565689158
587,0.0004219162969667985
588,0.0004219162969667985
589,0.0004219162969667985
590,0.0004219162969667985
591,0.0005403766565689158
592,0.0004219162969667985
593,0.0003511008909668108
594,0.0003511008909668108
595,0.00028078983050833044
596,0.00028078983050833044
597,0.00028078983050833044
598,0.00028078983050833044
599,0.0003511008909668108
600,0.00028078983050833044
601,0.0008440932676359267
602,0.0008440932676359267
603,0.0006751227966897185
604,0.0006751227966897185
605,0.0006751227966897185
606,0.0006751227966897185
607,0.0008440932676359267
608,0.0006751227966897185
609,0.0006283758498503033
610,0.0006283758498503033
611,0.0005025659408120946
612,0.0005025659408120946
613,0.0005025659408120946
614,0.0005025659408120946
615,0.0006283758498503033
616,0.0005025659408120946
617,0.0007088869645843932
618,0.0007088869645843932
619,0.0005955751178468089
620,0.0005955751178468089
621,0.0005955751178468089
622,0.0005955751178468089
623,0.0007088869645843932
624,0.0005955751178468089
625,0.0006606706103517842
626,0.0006606706103517842
627,0.0005254258249650203
628,0.0005254258249650203
629,0.0005254258249650203
630,0.0005254258249650203
631,0.0006606706103517842
632,0.0005254258249650203
633,0.00038129939132050636
634,0.00038129939132050636
635,0.0002963281953646506
636,0.0002963281953646506
637,0.0002963281953646506
638,0.0002963281953646506
639,0.00038129939132050636
640,0.0002963281953646506
641,0.00043952095340222294
642,0.00043952095340222294
643,0.0003370900270865413
644,0.0003370900270865413
645,0.0003370900270865413
646,0.0003370900270865413
647,0.00043952095340222294
648,0.0003370900270865413
649,0.0005804517916110628
650,0.0005804517916110628
651,0.00045766719282218295
652,0.00045766719282218295
653,0.00045766719282218295
654,0.00045766719282218295
655,0.0005804517916110628
656,0.00045766719282218295
657,0.0005119179399128763
658,0.0005119179399128763
659,0.0004300770037505013
660,0.0004300770037505013
661,0.0004300770037505013
662,0.0004300770037505013
663,0.0005119179399128763
664,0.0004300770037505013
665,0.0013842566476472814
666,0.0013842566476472814
667,0.0011372536916012025
668,0.0011372536916012025
669,0.0011372536916012025
670,0.0011372536916012025
671,0.0013842566476472814
672,0.0011372536916012025
673,0.00035646023829874696
674,0.00035646023829874696
675,0.000299465065207716
676,0.000299465065207716
677,0.000299465065207716
678,0.000299465065207716
679,0.00035646023829874696
680,0.000299465065207716
681,0.0003693660294424817
682,0.0003693660294424817
683,0.00031420592001163455
684,0.00031420592001163455
685,0.00031420592001163455
686,0.00031420592001163455
687,0.0003693660294424817
688,0.00031420592001163455
689,0.000821110602789294
690,0.000821110602789294
691,0.00066910944562124
692,0.00066910944562124
693,0.00066910944562124
694,0.00066910944562124
695,0.000821110602789294
696,0.00066910944562124
697,0.0007913042479437781
698,0.0007913042479437781
699,0.0006731754758048668
700,0.0006731754758048668
701,0.0006731754758048668
702,0.0006731754758048668
703,0.0007913042479437781
704,0.0006731754758048668
705,0.0003845426388734278
706,0.0003845426388734278
707,0.00027585156751133494
708,0.00027585156751133494
709,0.00027585156751133494
710,0.00027585156751133494
711,0.0003845426388734278
712,0.00027585156751133494
713,0.0010969417245042228
714,0.0010969417245042228
715,0.0008269704498747693
716,0.0008269704498747693
717,0.0008269704498747693
718,0.0008269704498747693
719,0.0010969417245042228
720,0.0008269704498747693
721,0.0020836862494202782
722,0.0020836862494202782
723,0.0017510050437754719
724,0.0017510050437754719
725,0.0017510050437754719
726,0.0017510050437754719
727,0.0020836862494202782
728,0.0017510050437754719
729,0.0021234851087210916
730,0.0021234851087210916
731,0.0017844609825388613
732,0.0017844609825388613
733,0.0017844609825388613
734,0.0017844609825388613
735,0.0021234851087210916
736,0.0017844609825388613
737,0.0009773159485873114
738,0.0009773159485873114
739,0.0007691632930076523
740,0.0007691632930076523
741,0.0007691632930076523
742,0.0007691632930076523
743,0.0009773159485873114
744,0.0007691632930076523
745,0.0008183827500693625
746,0.0008183827500693625
747,0.0006875806216627288
748,0.0006875806216627288
749,0.0006875806216627288
750,0.0006875806216627288
751,0.0008183827500693625
752,0.0006875806216627288
753,0.0009737450275190878
754,0.0009737450275190878
755,0.0008028427307277418
756,0.0008028427307277418
757,0.0008028427307277418
758,0.0008028427307277418
759,0.0009737450275190878
760,0.0008028427307277418
761,0.00044918720665376705
762,0.00044918720665376705
763,0.0003592405523869047
764,0.0003592405523869047
765,0.0003592405523869047
766,0.0003592405523869047
767,0.00044918720665376705
768,0.0003592405523869047
769,0.0064327720138880485
770,0.0064327720138880485
771,0.003668885204171233
772,0.003668885204171233
773,0.003668885204171233
774,0.003668885204171233
775,0.0064327720138880485
776,0.003668885204171233
777,0.002239813061029635
778,0.002239813061029635
779,0.0018315571268660805
780,0.0018315571268660805
781,0.0018315571268660805
782,0.0018315571268660805
783,0.002239813061029635
784,0.0018315571268660805
785,0.0025929414264031867
786,0.0025929414264031867
787,0.0015898338782690845
788,0.0015898338782690845
789,0.0015898338782690845
790,0.0015898338782690845
791,0.0025929414264031867
792,0.0015898338782690845
793,0.001202334885089976
794,0.001202334885089976
795,0.0009396474735167801
796,0.0009396474735167801
797,0.0009396474735167801
798,0.0009396474735167801
799,0.001202334885089976
800,0.0009396474735167801
801,0.0013397177363081276
802,0.0013397177363081276
803,0.0017019168837189775
804,0.0017019168837189775
805,0.0017019168837189775
806,0.0017019168837189775
807,0.0013397177363081276
808,0.0017019168837189775
809,0.0024374498779661633
810,0.0024374498779661633
811,0.0014944057962872643
812,0.0014944057962872643
813,0.0014944057962872643
814,0.0014944057962872643
815,0.0024374498779661633
816,0.0014944057962872643
817,0.03594229864027147
818,0.03594229864027147
819,0.022541130857015482
820,0.022541130857015482
821,0.022541130857015482
822,0.022541130857015482
823,0.03594229864027147
824,0.022541130857015482
825,0.0019551454125687263
826,0.0019551454125687263
827,0.0013687032795573714
828,0.0013687032795573714
829,0.0013687032795573714
830,0.0013687032795573714
831,0.0019551454125687263
832,0.0013687032795573714
833,0.002346495215352865
834,0.002346495215352865
835,0.001594884988018639
836,0.001594884988018639
837,0.001594884988018639
838,0.001594884988018639
839,0.002346495215352865
840,0.001594884988018639
841,0.0005231201205745154
842,0.0005231201205745154
843,0.0004065575397703043
844,0.0004065575397703043
845,0.0004065575397703043
846,0.0004065575397703043
847,0.0005231201205745154
848,0.0004065575397703043
849,0.0005457739203627671
850,0.0005457739203627671
851,0.00044995113724657617
852,0.00044995113724657617
853,0.00044995113724657617
854,0.00044995113724657617
855,0.0005457739203627671
856,0.00044995113724657617
857,0.0010870909687301692
858,0.0010870909687301692
859,0.0002926289946779753
860,0.0002926289946779753
861,0.0002926289946779753
862,0.0002926289946779753
863,0.0010870909687301692
864,0.0002926289946779753
865,0.0004708685184754114
866,0.0004708685184754114
867,0.0003728341431164709
868,0.0003728341431164709
869,0.0003728341431164709
870,0.0003728341431164709
871,0.0004708685184754114
872,0.0003728341431164709
873,0.015165504469713867
874,0.015165504469713867
875,0.009802913575686033
876,0.009802913575686033
877,0.009802913575686033
878,0.009802913575686033
879,0.015165504469713867
880,0.009802913575686033
881,0.0012484184337985405
882,0.0012484184337985405
883,0.0010023116980204336
884,0.0010023116980204336
885,0.0010023116980204336
886,0.0010023116980204336
887,0.0012484184337985405
888,0.0010023116980204336
889,0.002042912637728799
890,0.002042912637728799
891,0.0015708550288614563
892,0.0015708550288614563
893,0.0015708550288614563
894,0.0015708550288614563
895,0.002042912637728799
896,0.0015708550288614563
897,0.0006738697273385143
898,0.0006738697273385143
899,0.0006272975739978758
900,0.0006272975739978758
901,0.0006272975739978758
902,0.0006272975739978758
903,0.0006738697273385143
904,0.0006272975739978758
905,0.0005978606375708337
906,0.0005978606375708337
907,0.000475467460114143
908,0.000475467460114143
909,0.000475467460114143
910,0.000475467460114143
911,0.0005978606375708337
912,0.000475467460114143
913,0.0003392722463993958
914,0.0003392722463993958
915,0.0002749434071307985
916,0.0002749434071307985
917,0.0002749434071307985
918,0.0002749434071307985
919,0.0003392722463993958
920,0.0002749434071307985
921,0.0033341680042578412
922,0.0033341680042578412
923,0.002147919372638049
924,0.002147919372638049
925,0.002147919372638049
926,0.002147919372638049
927,0.0033341680042578412
928,0.002147919372638049
953,0.0012550773064957431
954,0.0012550773064957431
955,0.000923811465782064
956,0.000923811465782064
957,0.000923811465782064
958,0.000923811465782064
959,0.0012550773064957431
960,0.000923811465782064
961,0.0004449229463462076
962,0.0004449229463462076
963,0.0003558298769542256
964,0.0003558298769542256
965,0.0003558298769542256
966,0.0003558298769542256
967,0.0004449229463462076
968,0.0003558298769542256
969,0.0054082898152034735
970,0.0054082898152034735
971,0.0031786510526364427
972,0.0031786510526364427
973,0.0031786510526364427
974,0.0031786510526364427
975,0.0054082898152034735
976,0.0031786510526364427
977,0.001537329681060687
978,0.001537329681060687
979,0.0012015402948132975
980,0.0012015402948132975
981,0.0012015402948132975
982,0.0012015402948132975
983,0.001537329681060687
984,0.0012015402948132975
985,0.0023513402953626327
986,0.0023513402953626327
987,0.001753063022977994
988,0.001753063022977994
989,0.001753063022977994
990,0.001753063022977994
991,0.0023513402953626327
992,0.001753063022977994
993,0.0010505858956495564
994,0.0010505858956495564
995,0.0003005443358155381
996,0.0003005443358155381
997,0.0003005443358155381
998,0.0003005443358155381
999,0.0010505858956495564
1000,0.0003005443358155381
1001,0.0006315625729837267
1002,0.0006315625729837267
1003,0.0005180067204925691
1004,0.0005180067204925691
1005,0.0005180067204925691
1006,0.0005180067204925691
1007,0.0006315625729837267
1008,0.0005180067204925691
1009,0.0006780851124188942
1010,0.0006780851124188942
1011,0.0005294525546354052
1012,0.0005294525546354052
1013,0.0005294525546354052
1014,0.0005294525546354052
1015,0.0006780851124188942
1016,0.0005294525546354052
1017,0.0006856490305616
1018,0.0006856490305616
1019,0.0005199787896653953
1020,0.0005199787896653953
1021,0.0005199787896653953
1022,0.0005199787896653953
1023,0.0006856490305616
1024,0.0005199787896653953
1025,0.0003310455309609013
1026,0.0003310455309609013
1027,0.0002571497796746494
1028,0.0002571497796746494
1029,0.0002571497796746494
1030,0.0002571497796746494
1031,0.0003310455309609013
1032,0.0002571497796746494
1041,0.0017007084543614248
1042,0.0017007084543614248
1043,0.0012896444918476277
1044,0.0012896444918476277
1045,0.0012896444918476277
1046,0.0012896444918476277
1047,0.0017007084543614248
1048,0.0012896444918476277
1049,0.0018439702446203944
1050,0.0018439702446203944
1051,0.0014059445929792361
1052,0.0014059445929792361
1053,0.0014059445929792361
1054,0.0014059445929792361
1055,0.0018439702446203944
1056,0.0014059445929792361
1057,0.0003137043061995523
1058,0.0003137043061995523
1059,0.00024492245819311643
1060,0.00024492245819311643
1061,0.00024492245819311643
1062,0.00024492245819311643
1063,0.0003137043061995523
1064,0.00024492245819311643
1065,0.001197956928033237
1066,0.001197956928033237
1067,0.0010447443675207072
1068,0.0010447443675207072
1069,0.0010447443675207072
1070,0.0010447443675207072
1071,0.001197956928033237
1072,0.0010447443675207072
1073,0.0016695401267730104
1074,0.0016695401267730104
1075,0.0012808189600586476
1076,0.0012808189600586476
1077,0.0012808189600586476
1078,0.0012808189600586476
1079,0.0016695401267730104
1080,0.0012808189600586476
1081,0.003006877286749137
1082,0.003006877286749137
1083,0.001679521878726117
1084,0.001679521878726117
1085,0.001679521878726117
1086,0.001679521878726117
1087,0.003006877286749137
1088,0.001679521878726117
1089,0.0006406137849835343
1090,0.0006406137849835343
1091,0.0005254313672880665
1092,0.0005254313672880665
1093,0.0005254313672880665
1094,0.0005254313672880665
1095,0.0006406137849835343
1096,0.0005254313672880665
1097,0.00044529179787849814
1098,0.00044529179787849814
1099,0.0003587529870708605
1100,0.0003587529870708605
1101,0.0003587529870708605
1102,0.0003587529870708605
1103,0.00044529179787849814
1104,0.0003587529870708605
1105,0.00037668379799569686
1106,0.00037668379799569686
1107,0.0003591721207971975
1108,0.0003591721207971975
1109,0.0003591721207971975
1110,0.0003591721207971975
1111,0.00037668379799569686
1112,0.0003591721207971975
1113,0.00039899414393265974
1114,0.00039899414393265974
1115,0.0003190950972710469
1116,0.0003190950972710469
1117,0.0003190950972710469
1118,0.0003190950972710469
1119,0.00039899414393265974
1120,0.0003190950972710469
1145,0.0009068467982358262
1146,0.0009068467982358262
1147,0.0006706740215845937
1148,0.0006706740215845937
1149,0.0006706740215845937
1150,0.0006706740215845937
1151,0.0009068467982358262
1152,0.0006706740215845937
1153,0.0023208426440929847
1154,0.0023208426440929847
1155,0.0018564269976726541
